filepath,label,original_split,label_id,split
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/daisy/3464066912_7275454c98_o.jpg,daisy,test,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/10824883343_6794f085a8_k.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/8132605869_91fb0cf816_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/dandelion/7963619216_1fe4fc5e76_o.jpg,dandelion,train,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/34976179810_7923486687_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/tulip/4579079143_b7f7ed17d4_o.jpg,tulip,test,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/12406546493_95399486f0_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/27258090030_d2d1519f87_k.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/4525112922_3f9c594d9e_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/42085226270_c0feedcce4_k.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/14035498298_549053a50b_o.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/7129765393_32c9f569a7_b.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/1021306734_c8df21c7f0_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/29590572735_2d6aa98d43_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/sunflower/4781601452_03dcbf14fd_o.jpg,sunflower,validation,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/5583278872_8a92c414d3_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/daisy/5821143343_deeaa1b123_o.jpg,daisy,validation,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/19144572710_aeef389924_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/dandelion/4628931560_4aa8cb9e6d_o.jpg,dandelion,test,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/5979479443_12cc88d3b6_o.png,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/3210238584_89706260bc_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/27444189_a56055fd47_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/dandelion/8791577794_72be0c9435_o.jpg,dandelion,test,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/4890285265_a625c912f0_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/4699656587_42abcf3413_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/tulip/8725808395_eb5ab1a363_o.jpg,tulip,test,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/3317818080_2f98407b0b_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/lily/10957144736_3ae5051b24_h.jpg,lily,validation,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/14485833694_46cf167b8c_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/23945028809_32f1d7ba5f_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/4642365051_269e79986d_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/41598318401_c53596cb25_b.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/3803974636_469c7afa2c_k.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/orchid/7902552406_b345e833b7_o.jpg,orchid,test,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/4799693339_2cd990c337_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/5927225486_6a45490394_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/lily/8232229463_7751a1a5d1_k.jpg,lily,validation,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/5776991255_1a1927c053_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/6161919635_338fd1fbfb_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/dandelion/7998300003_ee1998c76a_o.jpg,dandelion,train,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/2820460092_66b9b350f1_c.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/rose/27230388137_ac10605921_o.jpg,rose,test,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/dandelion/22760086878_52537a8ecb_o.jpg,dandelion,train,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/14549114741_a5786c1c74_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/7619639158_2574c0db9d_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/13882760725_64985062cc_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/daisy/526196745_7f47c311bf_o.jpg,daisy,validation,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/980913855_89eab0fb51_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/dandelion/4735688325_6fdc0f2308_k.jpg,dandelion,train,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/sunflower/44527627382_b28c581dfb_o.jpg,sunflower,validation,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/9436380581_d1b997ce80_k.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/3364371435_ae4e483820_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/190102260_51c6962ac2_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/tulip/3356134778_9e65b2528e_o.jpg,tulip,test,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/orchid/14024408594_80cf3d2dc2_o.jpg,orchid,test,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/dandelion/21609323114_38d9be1c71_o.jpg,dandelion,train,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/14889392928_6eaf9a05c9_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/3573865450_d4b6899c5a_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/18812303954_810f441187_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/553803010_2473b60082_c.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/daisy/3410134948_40935c313f_o.jpg,daisy,validation,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/5372551574_46f3cb30d8_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/tulip/9703186613_b5fb23922c_o.jpg,tulip,validation,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/7536536608_35a8422177_k.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/5899957348_f06e706879_k.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/7507945362_11b939dbc7_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/orchid/3401998797_02bf2117a6_b.jpg,orchid,test,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/22567613862_8b66e7c488_k.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/8172218687_f73397ab77_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/sunflower/29907408_266481c6e3_c.jpg,sunflower,validation,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/191701249_34f12ea2e3_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/dandelion/15518801_383029bac1_o.jpg,dandelion,train,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/3588701089_729c441078_o.png,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/37799342766_42bfce6968_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/184766417_ffe20a623d_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/rose/26249370511_47b2b965c4_o.jpg,rose,validation,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/6820078160_4a22dd807d_o.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/442618420_65f0da7007_c.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/904793892_aa51863f8e_k.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/4711070996_f3b0014187_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/sunflower/36937191_016cd46959_o.jpg,sunflower,validation,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/2321455798_6b343767b9_o.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/4698474724_084b276c60_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/dandelion/465280544_52283d6a49_o.jpg,dandelion,train,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/3498625109_12f36a5219_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/7401204146_0d80bdd146_b.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/sunflower/2770372995_bfb325f3fa_o.jpg,sunflower,validation,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/467180186_7a65160d1c_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/lily/790785169_9d7dd538f3_o.jpg,lily,validation,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/2867079632_950efd7c27_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/543924553_d37e1ea254_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/7835243982_64d9a52fd9_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/4983136130_43f6dfe9d7_o.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/29835637701_160bf8a24e_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/3548226011_1d59b3f1f5_k.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/8615421210_8051747d95_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/3523428026_c6126a0620_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/9017992_2e180ff8be_c.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/2423440125_0a5323d62a_k.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/orchid/4395031060_1a4c50c444_c.jpg,orchid,validation,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/dandelion/46765348895_ca34997511_k.jpg,dandelion,test,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/5602888795_ee8ccd50d9_k.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/34791878166_89e15fa921_k.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/7787905294_2939d00be5_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/4022639815_d6af2563ba_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/dandelion/8714113726_6c066aeb46_k.jpg,dandelion,train,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/dandelion/7277414544_a5b8be8259_o.jpg,dandelion,train,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/6213016615_9a3ccea804_k.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/lily/7747166432_a8d9da9327_o.jpg,lily,validation,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/45629331822_5a1b75d6fb_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/28902799182_5c33f62cd5_b.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/rose/4989536972_c10fbf48d7_k.jpg,rose,test,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/20875404810_6b5c434522_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/7105947231_5c0edec6c1_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/2480337102_8a93d80ae9_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/tulip/17320755646_d8099442f7_o.jpg,tulip,validation,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/sunflower/5949788693_e4de70dec3_o.jpg,sunflower,test,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/sunflower/2471373400_f543279516_o.jpg,sunflower,validation,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/512035099_2d3f20dbf9_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/tulip/4552494426_67cdd8e1ed_b.jpg,tulip,validation,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/5540593753_533d80826a_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/3520192717_3b11c62d3f_o.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/orchid/3263607466_2176f11f9a_b.jpg,orchid,validation,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/14573937717_573c31ae81_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/3515166428_3347750b45_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/14700058108_d59b019923_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/dandelion/22097658352_111b5412ff_o.jpg,dandelion,train,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/7462933632_03227c0e88_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/tulip/8684340187_ceb94250df_o.jpg,tulip,validation,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/3462833153_119927ef83_o.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/35136587183_c85fb10635_k.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/12241436983_c0a8d2a569_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/916648011_4b850e9259_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/sunflower/2756946112_9ba193d6e4_o.jpg,sunflower,validation,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/5850109737_3b27b29116_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/23143951170_86644840d7_k.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/tulip/2871895419_2957a8fa41_o.jpg,tulip,test,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/8114579347_23fe772600_o.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/sunflower/9571547958_df95ca199f_o.jpg,sunflower,validation,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/5677915940_3020bd43c2_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/4411854663_dd92fe2e1c_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/orchid/3407891098_5c249a289d_o.jpg,orchid,test,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/dandelion/40376996111_76ef22961c_o.jpg,dandelion,validation,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/lily/186816238_bcb0bffd63_o.jpg,lily,validation,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/41646631354_e1bb27be60_k.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/1062615817_27f559c0db_k.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/dandelion/7515163266_253e76878b_h.jpg,dandelion,test,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/3793122079_20cd1fb972_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/2570913263_03cbb280a8_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/orchid/3356522420_0d4f09e41c_o.jpg,orchid,validation,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/dandelion/3582308253_4c975651d7_o.jpg,dandelion,test,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/rose/6341233397_136e5fcbf0_o.jpg,rose,validation,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/tulip/3517395914_0c0d36c262_o.jpg,tulip,test,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/14513312323_2a57d256a0_k.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/925848993_8b401143dd_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/36904370803_c47c81943b_b.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/4281872719_c0fde4ed13_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/5724680094_e185964384_o.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/dandelion/4650991968_639f3c6220_k.jpg,dandelion,train,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/lily/19358007564_ffaed0d962_k.jpg,lily,test,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/27388972096_0327d01c33_k.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/3315101551_bd13e7710d_o.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/dandelion/41697632495_b60ff1766b_k.jpg,dandelion,validation,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/28583174507_bb668ada9a_k.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/3007893320_9c1ee03214_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/32796081946_35a05eea36_k.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/5987568550_e55e983391_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/14481789624_eaf5b4fefd_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/452322830_ad498aa0b9_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/35960896220_390c6b6ec0_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/lily/1066614922_01d5a504f9_o.jpg,lily,test,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/21426494133_ab73a37e00_b.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/dandelion/4541779625_27e0a1688d_o.jpg,dandelion,validation,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/rose/29963078595_e7a9767e44_k.jpg,rose,test,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/14122033075_def516a4e2_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/42728043481_59993377f1_k.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/rose/5921981952_830970a966_o.jpg,rose,validation,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/40706661615_b8eb386e34_b.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/tulip/4539666208_04e47dc826_o.jpg,tulip,train,6,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/5804497125_c05eedf5b8_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/5889331715_a2405b684b_o.jpg,daisy,train,0,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/test/sunflower/8452189687_1c463315a1_b.jpg,sunflower,test,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/7042143139_450a60aaf5_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/rose/8886612616_952f87a557_o.jpg,rose,train,4,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/9232793944_e16fd82b91_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/513069013_ed7ea1b5c0_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/lily/273888257_0d187ad0a0_o.jpg,lily,train,2,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/dandelion/16929432374_3e14b2f943_o.jpg,dandelion,train,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/sunflower/7915751800_6e927a4059_o.jpg,sunflower,train,5,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/orchid/2386915541_9caf405a87_o.jpg,orchid,train,3,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/val/dandelion/5124344938_b011e6f9b0_o.jpg,dandelion,validation,1,train
/root/.cache/kagglehub/datasets/junkal/flowerdatasets/versions/1/flowers/train/daisy/9005877322_e6d3d9de5b_o.jpg,daisy,train,0,train
